04/02/2026 13:05 - Notas fiscais emitidas entre 04-04-2020 e 04-02-2026

Data da Emissão;Número;Série;Valor;Cliente;CNPJ/CPF;Pedido;Vendedor
13/10/2025 15:17:16;11069;1;750,5;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
13/10/2025 15:16:18;11068;1;1934,55;Global Manutenção ME;97.532.710/0001-18;0;Mariana Fernandes
10/10/2025 15:30:46;11066;1;543,2;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
10/10/2025 14:15:39;11065;1;325,8;Alpha Comércio LTDA;39.169.132/0001-52;0;Amanda Carvalho
09/10/2025 13:28:28;11064;1;1903,6;Fast Redes ME;95.833.421/0001-40;0;Mariana Fernandes
08/10/2025 14:19:04;11063;1;1136,3;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
08/10/2025 12:16:18;11062;1;399;Quantum Componentes LTDA;46.340.378/0001-52;0;Amanda Carvalho
08/10/2025 09:05:55;11061;1;129,6;Gold Distribuidora Grupo;41.692.708/0001-15;0;Amanda Carvalho
07/10/2025 15:53:35;11060;1;766,85;Marketing Metalúrgica ME;97.432.963/0001-17;0;Amanda Carvalho
07/10/2025 13:53:13;11059;1;161;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
06/10/2025 11:16:55;11058;1;444;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
06/10/2025 11:10:32;11057;1;630;Health Sistemas ME;69.488.376/0001-91;0;Amanda Carvalho
06/10/2025 10:38:48;11056;1;328,5;Fast Metalúrgica LTDA;27.254.336/0001-59;0;Amanda Carvalho
03/10/2025 14:54:28;11055;1;69;Quantum Componentes LTDA;46.340.378/0001-52;0;Amanda Carvalho
02/10/2025 15:57:20;11054;1;163;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Ferreira
02/10/2025 12:17:08;11053;1;35;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
02/10/2025 12:06:45;11052;1;657,4;Sea Web S.A.;51.512.813/0001-47;0;Mariana Fernandes
02/10/2025 11:18:33;11051;1;300,5;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
02/10/2025 09:48:54;11049;1;263,25;Inova Consultoria LTDA;70.327.304/0001-68;0;Amanda Carvalho
02/10/2025 09:30:33;11048;1;3227,5;Marketing Manutenção ME;18.524.517/0001-52;0;Mariana Fernandes
01/10/2025 16:23:04;11047;1;769,32;Master Comércio Grupo;18.791.982/0001-40;0;Mariana Fernandes
01/10/2025 15:34:43;11046;1;380;Service Componentes S.A.;17.311.952/0001-63;0;Amanda Carvalho
01/10/2025 14:52:54;11045;1;4556,3;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
01/10/2025 11:46:01;11044;1;2869,6;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
01/10/2025 11:38:13;11043;1;721,85;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
01/10/2025 11:30:41;11042;1;168;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
01/10/2025 11:24:42;11041;1;1928;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
01/10/2025 10:27:04;11040;1;2493,75;Red Construções Grupo;99.120.977/0001-83;0;Amanda Carvalho
01/10/2025 09:50:55;11039;1;271,1;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Mariana Fernandes
01/10/2025 09:34:20;11037;1;46460;Fast Redes ME;95.833.421/0001-40;0;Mariana Fernandes
01/10/2025 08:54:26;11036;1;360;Plastic Eletrônicos S.A.;25.353.330/0001-18;0;Mariana Fernandes
01/10/2025 08:51:31;11035;1;11373,6;Plastic Eletrônicos S.A.;25.353.330/0001-18;0;Amanda Carvalho
30/09/2025 11:59:42;11034;1;762,54;Quantum Componentes LTDA;46.340.378/0001-52;0;Amanda Carvalho
30/09/2025 11:52:25;11033;1;402;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
29/09/2025 12:15:18;11032;1;562;Creative Móveis ME;56.541.171/0001-95;0;Mariana Fernandes
26/09/2025 13:25:44;11031;1;618,7;Red Elétricos LTDA;55.405.871/0001-59;0;Mariana Fernandes
26/09/2025 11:15:43;11030;1;547,5;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
26/09/2025 09:59:20;11029;1;5336,1;Energy Transportes Grupo;82.408.515/0001-80;0;Mariana Fernandes
26/09/2025 09:55:33;11028;1;299,7;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Mariana Fernandes
26/09/2025 09:51:45;11027;1;599,4;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Amanda Carvalho
25/09/2025 13:33:48;11026;1;1009;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
25/09/2025 12:48:22;11025;1;1800;Master Obras Grupo;69.151.670/0001-41;0;Mariana Fernandes
25/09/2025 10:07:59;11024;1;932,32;Advanced Embalagens Grupo;79.919.717/0001-38;0;Amanda Carvalho
25/09/2025 09:42:18;11023;1;14;Elite Embalagens Grupo;94.835.598/0001-29;0;Amanda Ferreira
24/09/2025 16:06:55;11022;1;1147,5;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
24/09/2025 14:30:29;11021;1;397,1;Air Sistemas EIRELI;65.597.129/0001-59;0;Mariana Fernandes
24/09/2025 13:58:17;11020;1;1112,5;Safe Bebidas S.A.;31.960.578/0001-26;0;Amanda Carvalho
23/09/2025 14:34:48;11019;1;799;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
23/09/2025 12:50:19;11018;1;67,5;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
23/09/2025 12:46:19;11017;1;124,5;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
23/09/2025 12:43:23;11016;1;67,5;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
23/09/2025 12:39:19;11015;1;89,8;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
23/09/2025 12:35:25;11014;1;124,5;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Mariana Fernandes
23/09/2025 11:50:40;11013;1;1119,5;;;0;
22/09/2025 15:14:05;11012;1;370,5;Beta Comércio S.A.;27.987.572/0001-33;0;Mariana Fernandes
22/09/2025 13:00:04;11011;1;253,5;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
22/09/2025 10:36:12;11010;1;424,35;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
19/09/2025 16:41:13;11009;1;304,5;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
19/09/2025 16:36:42;11008;1;39440;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
19/09/2025 16:11:12;11007;1;480;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
19/09/2025 15:33:50;11006;1;748,5;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
19/09/2025 15:15:34;11005;1;20,45;Master Comércio Grupo;18.791.982/0001-40;0;Mariana Fernandes
19/09/2025 15:08:17;11004;1;598,5;Quantum Componentes LTDA;46.340.378/0001-52;0;Mariana Fernandes
19/09/2025 14:04:15;11003;1;858;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Mariana Fernandes
19/09/2025 08:44:16;11002;1;402,3;Master Comércio Grupo;18.791.982/0001-40;0;Amanda Carvalho
19/09/2025 08:23:58;11000;1;484;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Carvalho
18/09/2025 13:01:14;10999;1;410,2;Safe Construções S.A.;45.870.951/0001-63;0;Mariana Fernandes
18/09/2025 11:59:04;10998;1;496,5;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
18/09/2025 11:21:19;10997;1;435;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
18/09/2025 09:58:38;10996;1;513,5;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
17/09/2025 14:57:13;10995;1;334,5;Synergy Projetos LTDA;70.119.867/0001-79;0;Amanda Carvalho
17/09/2025 14:56:08;10994;1;1586,3;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
16/09/2025 16:09:52;10993;1;1231,85;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
16/09/2025 14:52:08;10992;1;195;Sigma Data ME;93.170.899/0001-93;0;Amanda Carvalho
16/09/2025 13:20:51;10991;1;312;Delta Construções LTDA;41.304.959/0001-12;0;
15/09/2025 12:34:34;10990;1;2960;Software Eletrônicos S.A.;96.963.649/0001-52;0;Amanda Carvalho
15/09/2025 10:33:53;10989;1;84;Nexus Projetos LTDA;50.510.374/0001-18;0;Mariana Fernandes
15/09/2025 10:22:29;10988;1;105;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
15/09/2025 10:00:42;10987;1;346,5;Consulting Manutenção ME;26.584.785/0001-24;0;Amanda Carvalho
12/09/2025 14:55:07;10986;1;302,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
12/09/2025 13:39:53;10985;1;840;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
12/09/2025 12:39:16;10984;1;440;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
12/09/2025 11:17:16;10983;1;5937,8;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
12/09/2025 11:03:28;10982;1;31944;Service Manutenção Grupo;83.584.348/0001-70;0;Mariana Fernandes
12/09/2025 10:42:31;10981;1;340;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
11/09/2025 14:54:27;10979;1;18;Marketing Redes EIRELI;31.720.721/0001-24;0;Amanda Carvalho
11/09/2025 14:50:28;10978;1;1489,92;Power Projetos ME;49.210.692/0001-13;0;Mariana Fernandes
11/09/2025 11:57:36;10977;1;1048,2;Delta Bebidas ME;47.181.975/0001-39;0;Mariana Fernandes
11/09/2025 11:55:18;10976;1;487;Plastic Eletrônicos S.A.;25.353.330/0001-18;0;Mariana Fernandes
09/09/2025 14:44:45;10975;1;1886,5;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
09/09/2025 14:42:11;10974;1;1267,5;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
09/09/2025 14:36:59;10973;1;546;Service Manutenção Grupo;83.584.348/0001-70;0;Amanda Carvalho
09/09/2025 14:25:47;10972;1;207;Service Manutenção Grupo;83.584.348/0001-70;0;Amanda Carvalho
09/09/2025 12:03:31;10971;1;870;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
09/09/2025 11:04:02;10970;1;35;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
09/09/2025 10:45:44;10969;1;111;Power Alimentos EIRELI;24.400.545/0001-30;0;Mariana Fernandes
09/09/2025 09:56:48;10968;1;44;Nexus Projetos LTDA;50.510.374/0001-18;0;Mariana Fernandes
08/09/2025 16:10:54;10967;1;2399;Solution Serviços LTDA;19.807.252/0001-79;0;Amanda Carvalho
08/09/2025 15:53:49;10966;1;2895;Green Tecnologia ME;95.205.462/0001-81;0;Amanda Carvalho
08/09/2025 15:51:56;10965;1;370,8;Service Redes Grupo;64.697.508/0001-56;0;Amanda Carvalho
08/09/2025 15:42:37;10964;1;8456,88;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
08/09/2025 15:38:51;10963;1;46;Smart Química S.A.;60.832.303/0001-19;0;Mariana Fernandes
08/09/2025 15:28:56;10962;1;3155,84;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
08/09/2025 15:25:54;10961;1;202,5;Micro Embalagens ME;22.199.774/0001-65;0;Amanda Carvalho
08/09/2025 15:15:54;10960;1;1449;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
08/09/2025 14:59:10;10959;1;2474;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
08/09/2025 14:57:40;10958;1;560;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
08/09/2025 14:55:29;10957;1;158;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
08/09/2025 14:49:39;10956;1;89,9;Holding Moda ME;23.813.891/0001-48;0;Mariana Fernandes
08/09/2025 14:35:13;10955;1;466;Creative Têxtil LTDA;82.901.142/0001-54;0;Mariana Fernandes
08/09/2025 12:47:52;10954;1;900;Amazonas Tecnologia EIRELI;23.194.489/0001-22;0;Amanda Carvalho
08/09/2025 11:30:37;10953;1;2643,75;Master Obras Grupo;69.151.670/0001-41;0;Mariana Fernandes
08/09/2025 11:25:57;10952;1;7800;Master Obras Grupo;69.151.670/0001-41;0;Mariana Fernandes
08/09/2025 11:10:47;10951;1;499,8;Service Embalagens EIRELI;18.618.763/0001-53;0;Amanda Carvalho
08/09/2025 11:07:05;10950;1;1678,35;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
04/09/2025 11:43:52;10949;1;155;Inova Consultoria LTDA;70.327.304/0001-68;0;Mariana Fernandes
04/09/2025 11:36:51;10948;1;595;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
03/09/2025 14:48:44;10947;1;1058,25;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
03/09/2025 14:09:48;10945;1;263,25;Inova Consultoria LTDA;70.327.304/0001-68;0;Amanda Carvalho
03/09/2025 09:09:26;10944;1;114,5;Software Componentes ME;43.242.352/0001-81;0;Amanda Carvalho
02/09/2025 11:38:24;10943;1;315;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Amanda Carvalho
01/09/2025 15:13:31;10942;1;423,2499;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
01/09/2025 12:41:24;10941;1;682,58;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
01/09/2025 12:38:54;10940;1;1328,4;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
01/09/2025 12:34:56;10939;1;390;Advanced Redes LTDA;10.441.889/0001-26;0;Mariana Fernandes
01/09/2025 12:27:56;10938;1;626,35;Alpha Investimentos S.A.;72.208.543/0001-56;0;Amanda Carvalho
29/08/2025 15:33:22;10937;1;1171,44;Engineering Projetos S.A.;29.545.280/0001-76;0;Mariana Fernandes
28/08/2025 15:44:48;10935;1;351;Software Redes Grupo;78.893.595/0001-69;0;Amanda Carvalho
27/08/2025 12:44:27;10934;1;553,5;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Amanda Carvalho
27/08/2025 12:41:48;10933;1;545;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
27/08/2025 12:32:52;10932;1;442;Service Redes Grupo;64.697.508/0001-56;0;Mariana Fernandes
25/08/2025 10:02:05;10931;1;189;Metal Projetos Grupo;44.430.972/0001-41;0;Amanda Carvalho
22/08/2025 10:10:57;10930;1;28;Marketing Redes EIRELI;31.720.721/0001-24;0;Amanda Carvalho
22/08/2025 09:17:39;10929;1;379,602;Global Manutenção ME;97.532.710/0001-18;0;Amanda Carvalho
21/08/2025 13:26:17;10928;1;540;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
20/08/2025 14:39:00;10927;1;143;Advanced Comércio EIRELI;67.349.868/0001-69;0;Mariana Fernandes
20/08/2025 12:18:37;10926;1;70;Venture Tecnologia EIRELI;36.803.749/0001-43;0;Mariana Fernandes
20/08/2025 11:57:26;10925;1;492;Software Componentes ME;43.242.352/0001-81;0;Mariana Fernandes
20/08/2025 10:05:50;10924;1;460;Nexus Componentes Grupo;45.928.990/0001-10;0;Amanda Ferreira
20/08/2025 09:06:51;10923;1;299,5;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
19/08/2025 15:48:17;10922;1;614,8;Group Têxtil S.A.;53.129.606/0001-51;0;Mariana Fernandes
19/08/2025 14:36:03;10921;1;487;Plastic Eletrônicos S.A.;25.353.330/0001-18;0;Amanda Carvalho
19/08/2025 10:24:12;10919;1;468,9;Master Elétricos ME;55.916.364/0001-53;0;Mariana Fernandes
18/08/2025 14:21:40;10918;1;318,6;Quantum Têxtil EIRELI;81.110.629/0001-34;0;Mariana Fernandes
15/08/2025 14:33:42;10917;1;927,8;Core Indústria ME;82.180.187/0001-72;0;Mariana Fernandes
15/08/2025 12:43:45;10916;1;264;Health Sistemas ME;69.488.376/0001-91;0;Amanda Carvalho
15/08/2025 09:56:20;10915;1;18,5;Tech Sistemas S.A.;72.668.876/0001-40;0;Mariana Fernandes
15/08/2025 09:50:00;10914;1;322,5;Marketing Elétricos S.A.;67.911.117/0001-21;0;Amanda Carvalho
14/08/2025 13:14:08;10913;1;2574,5;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
14/08/2025 13:08:37;10912;1;276;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
14/08/2025 13:05:02;10911;1;837,55;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
14/08/2025 12:57:51;10910;1;449;Food Serviços EIRELI;74.880.282/0001-74;0;Amanda Carvalho
14/08/2025 09:38:50;10909;1;1322,4;Elite Sistemas S.A.;98.349.413/0001-94;0;Mariana Fernandes
14/08/2025 09:29:11;10908;1;160;Amazonas Data ME;79.897.643/0001-10;0;Amanda Carvalho
13/08/2025 09:53:47;10907;1;323,65;Amazonas Data ME;79.897.643/0001-10;0;Amanda Carvalho
13/08/2025 09:26:05;10906;1;150;Prime Data EIRELI;36.786.373/0001-99;0;Amanda Carvalho
12/08/2025 14:05:21;10905;1;50;Sea Elétricos EIRELI;16.194.749/0001-64;0;Amanda Carvalho
12/08/2025 08:51:44;10904;1;323,75;Amazonas Data ME;79.897.643/0001-10;0;Amanda Carvalho
11/08/2025 12:24:55;10903;1;1963,5;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
11/08/2025 12:21:26;10902;1;624;Service Manutenção Grupo;83.584.348/0001-70;0;Amanda Carvalho
11/08/2025 12:11:58;10901;1;712,7;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
11/08/2025 10:52:29;10900;1;1330,5;Holding Data S.A.;80.643.452/0001-64;0;Amanda Carvalho
11/08/2025 10:27:39;10899;1;90;Energy Metalúrgica EIRELI;55.819.564/0001-44;0;Amanda Carvalho
11/08/2025 10:16:24;10898;1;36;Global Manutenção ME;97.532.710/0001-18;0;Amanda Carvalho
11/08/2025 10:13:56;10897;1;551,34;Global Manutenção ME;97.532.710/0001-18;0;Amanda Carvalho
11/08/2025 09:33:06;10896;1;371;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Carvalho
08/08/2025 15:55:13;10895;1;382,5;Smart Redes ME;25.838.297/0001-50;0;Amanda Carvalho
08/08/2025 14:49:20;10894;1;1212,5;Sea Bebidas Grupo;52.195.938/0001-40;0;Mariana Fernandes
08/08/2025 13:32:04;10893;1;2074,7;Service Embalagens EIRELI;18.618.763/0001-53;0;Amanda Carvalho
08/08/2025 12:55:02;10892;1;2574,5;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
07/08/2025 15:01:47;10891;1;750,1;Service Embalagens EIRELI;18.618.763/0001-53;0;Mariana Fernandes
07/08/2025 14:56:14;10890;1;853,68;Energy Transportes Grupo;82.408.515/0001-80;0;Mariana Fernandes
07/08/2025 14:51:17;10889;1;237,9;Group Tecnologia S.A.;73.509.349/0001-28;0;Mariana Fernandes
07/08/2025 14:32:05;10887;1;269;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Ferreira
07/08/2025 14:26:08;10886;1;599,8;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
07/08/2025 09:30:10;10885;1;150;Global Móveis Grupo;98.289.296/0001-37;0;Amanda Ferreira
06/08/2025 15:35:56;10884;1;425;Safe Serviços Grupo;80.335.702/0001-38;0;Amanda Carvalho
06/08/2025 14:21:30;10883;1;292,4;Synergy Projetos LTDA;70.119.867/0001-79;0;Amanda Carvalho
06/08/2025 14:10:21;10882;1;1998;Energy Elétricos EIRELI;85.878.637/0001-86;0;Amanda Carvalho
06/08/2025 09:37:20;10881;1;1212,5;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
06/08/2025 09:30:13;10880;1;5033,2;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
05/08/2025 16:14:06;10879;1;814,5;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
05/08/2025 15:59:39;10877;1;280;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
05/08/2025 15:57:25;10876;1;239,6;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
05/08/2025 13:51:31;10875;1;260;Sea Investimentos Grupo;30.158.620/0001-20;0;Amanda Carvalho
05/08/2025 11:25:52;10874;1;444,4;Elite Distribuidora ME;47.332.469/0001-32;0;Amanda Ferreira
05/08/2025 10:50:23;10873;1;114,6;Green Investimentos EIRELI;87.370.926/0001-15;0;Amanda Ferreira
05/08/2025 09:33:52;10872;1;1145,9;Smart Serviços Grupo;26.380.146/0001-16;0;Mariana Fernandes
05/08/2025 09:21:21;10871;1;744,8;Alpha Comércio LTDA;39.169.132/0001-52;0;Mariana Fernandes
05/08/2025 09:12:00;10870;1;525,5;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
04/08/2025 13:14:31;10869;1;310;Titan Moda EIRELI;61.787.765/0001-57;0;Amanda Carvalho
04/08/2025 12:19:51;10868;1;1436,94;Global Manutenção ME;97.532.710/0001-18;0;Amanda Ferreira
04/08/2025 11:54:57;10867;1;299,9;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Carvalho
04/08/2025 11:46:12;10866;1;367,2;Advanced Metalúrgica EIRELI;88.926.769/0001-77;0;Amanda Carvalho
04/08/2025 10:30:32;10865;1;4441,36;Energy Transportes Grupo;82.408.515/0001-80;0;Amanda Carvalho
04/08/2025 10:12:23;10864;1;716,85;Sea Web S.A.;51.512.813/0001-47;0;Amanda Carvalho
04/08/2025 10:01:14;10863;1;405;Energy Transportes Grupo;82.408.515/0001-80;0;Amanda Carvalho
04/08/2025 09:23:39;10862;1;313,65;Solution Web ME;91.989.870/0001-72;0;Amanda Carvalho
01/08/2025 15:53:46;10861;1;604,8;Advanced Metalúrgica EIRELI;88.926.769/0001-77;0;Mariana Fernandes
01/08/2025 13:55:36;10860;1;985,5;Inova Investimentos LTDA;83.391.580/0001-71;0;Mariana Fernandes
01/08/2025 10:04:59;10859;1;327,38;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
01/08/2025 09:58:33;10858;1;250;Plastic Cloud ME;16.358.982/0001-71;0;Amanda Carvalho
01/08/2025 09:54:03;10857;1;1736;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Ferreira
01/08/2025 09:43:53;10856;1;785,7;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
01/08/2025 09:31:53;10854;1;62,64;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
01/08/2025 09:30:44;10853;1;1212,5;Sea Bebidas Grupo;52.195.938/0001-40;0;Mariana Fernandes
01/08/2025 09:17:52;10852;1;1198,8;Sigma Consultoria EIRELI;23.354.296/0001-34;0;Mariana Fernandes
01/08/2025 09:08:29;10851;1;558,8;Sigma Móveis EIRELI;17.151.698/0001-71;0;Amanda Carvalho
01/08/2025 09:00:31;10850;1;130;Health Componentes Grupo;25.487.180/0001-80;0;Amanda Carvalho
01/08/2025 08:57:45;10849;1;678;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
30/07/2025 13:58:21;10848;1;504;Nexus Componentes Grupo;45.928.990/0001-10;0;Amanda Carvalho
30/07/2025 12:36:48;10847;1;561;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
30/07/2025 12:31:57;10846;1;32,5;Global Projetos LTDA;61.603.175/0001-83;0;Mariana Fernandes
30/07/2025 12:27:04;10845;1;417,5;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
30/07/2025 10:46:56;10844;1;269,5;Engineering Bebidas LTDA;29.252.930/0001-82;0;Mariana Fernandes
30/07/2025 09:03:45;10843;1;1343,68;Nexus Manutenção Grupo;73.193.873/0001-16;0;Amanda Carvalho
29/07/2025 16:33:07;10842;1;492;Red Construções Grupo;99.120.977/0001-83;0;Amanda Carvalho
29/07/2025 15:16:28;10841;1;1158;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
28/07/2025 14:55:17;10840;1;1224,2;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
28/07/2025 14:27:23;10839;1;1083;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
25/07/2025 16:36:14;10838;1;95;Green Comércio ME;57.391.261/0001-66;0;Amanda Ferreira
25/07/2025 12:19:33;10836;1;114,74;Venture Têxtil Grupo;38.894.635/0001-58;0;Mariana Fernandes
24/07/2025 14:54:33;10835;1;333,5;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
24/07/2025 14:53:34;10834;1;138,5;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
24/07/2025 14:16:38;10833;1;147,2;Red Consultoria Grupo;69.641.357/0001-80;0;Mariana Fernandes
24/07/2025 11:38:16;10832;1;3190,65;Plastic Componentes EIRELI;85.539.412/0001-82;0;Mariana Fernandes
23/07/2025 10:25:03;10831;1;1716,65;Consulting Indústria Grupo;22.881.312/0001-90;0;Mariana Fernandes
23/07/2025 10:11:00;10830;1;421;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
23/07/2025 09:55:39;10829;1;574,48;Nexus Manutenção Grupo;73.193.873/0001-16;0;Mariana Fernandes
23/07/2025 09:23:31;10827;1;67;Orion Redes LTDA;30.345.277/0001-80;0;Amanda Ferreira
22/07/2025 15:44:19;10826;1;568,5;Alpha Bebidas Grupo;48.779.206/0001-27;0;Amanda Carvalho
22/07/2025 15:41:51;10825;1;663,75;Energy Elétricos EIRELI;85.878.637/0001-86;0;Amanda Carvalho
22/07/2025 14:24:42;10824;1;4254,2;Plastic Componentes EIRELI;85.539.412/0001-82;0;Mariana Fernandes
22/07/2025 13:46:41;10823;1;205,2;Green Comércio ME;57.391.261/0001-66;0;Mariana Fernandes
22/07/2025 13:35:00;10822;1;1285;Synergy Indústria S.A.;10.632.925/0001-78;0;Amanda Ferreira
21/07/2025 16:06:57;10821;1;207;Creative Móveis ME;56.541.171/0001-95;0;Mariana Fernandes
21/07/2025 12:07:30;10820;1;530,28;Service Redes Grupo;64.697.508/0001-56;0;Amanda Carvalho
